dataset,end_date,entity,entry_date,geojson,geometry,name,organisation_entity,point,prefix,reference,start_date,typology,document_url,documentation_url,legislation,notes,organisation,tree_preservation_order
tree-preservation-order,,7001000808,2021-12-27,,,,75,,tree-preservation-order,4/1970/BLE,,legal-instrument,,,,"The several Ash, Birch, Geam, Hornbeam, Horse Chestnut, Oak and poplar trees standing in the area nu",,
tree-preservation-order,,7001000809,2021-12-27,,,,75,,tree-preservation-order,4/1970/CAN,,legal-instrument,,,,Flowering Cherry,,
tree-preservation-order,,7001000810,2021-12-27,,,,75,,tree-preservation-order,4/1972/ICK,,legal-instrument,,,,"The several Ash, White Willow, Larch, Goat Willow and Hybrid Black Poplar",,
tree-preservation-order,,7001000811,2021-12-27,,,,75,,tree-preservation-order,4/1973/CHA,,legal-instrument,,,,"4 White Willow, 5 Maple",,
tree-preservation-order,,7001000812,2021-12-27,,,,75,,tree-preservation-order,4/1975/CAN,,legal-instrument,,,,"Group consisting of 4 Ash, 3 Elm, 2 Field Maple, 2 Hazel Nut and 1 Sycamore",,
tree-preservation-order,,7001000813,2021-12-27,,,,75,,tree-preservation-order,4/1976/CHA,,legal-instrument,,,,The several trrees of whatever species in the area numbered A1,,
tree-preservation-order,,7001000814,2021-12-27,,,,75,,tree-preservation-order,4/1982/HAR,,legal-instrument,,,,"Group consisting of 2 Acacia, 7 Ash, 4 Beech, 2 Evergreen Oak, 6 Holly, 4 Horse Chestnut, 1 Laburnum",,
tree-preservation-order,,7001000815,2021-12-27,,,,75,,tree-preservation-order,4/1983/WES,,legal-instrument,,,,"Group consisting of 2 hazel, 5 Field Maple and 10 Blackthorn",,
tree-preservation-order,,7001000816,2021-12-27,,,,75,,tree-preservation-order,4/1985/WHI,,legal-instrument,,,,The several trees of whatever species standing in the area marked A1,,
tree-preservation-order,,7001000817,2021-12-27,,,,75,,tree-preservation-order,4/1986/HER,,legal-instrument,,,,The several trees of whatever species standing in the area numbered A1,,
tree-preservation-order,,7001000818,2021-12-27,,,,75,,tree-preservation-order,4/1987/WHI,,legal-instrument,,,,"Predominantly Oak high forest with scattered Beech, Hornbeam, Field maple, Cherry, Hazel and Wild Se",,
tree-preservation-order,,7001000819,2021-12-27,,,,75,,tree-preservation-order,4/1988/HAC,,legal-instrument,,,,"Mixed hardwoods consisting mainly of Hornbeam, hawthorn, Holly, Oak and Ash",,
tree-preservation-order,,7001000820,2021-12-27,,,,75,,tree-preservation-order,4/1989/PET,,legal-instrument,,,,The several trees comprising Ash and Sycamore,,
tree-preservation-order,,7001000821,2021-12-27,,,,75,,tree-preservation-order,4/1991/LIT,,legal-instrument,,,,"A woodland area consisting partly of Sweet Chestnut coppice, also Oak standards and other deciduous",,
tree-preservation-order,,7001000822,2021-12-27,,,,75,,tree-preservation-order,4/1993/CHA,,legal-instrument,,,,Sycamore,,
tree-preservation-order,,7001000823,2021-12-27,,,,75,,tree-preservation-order,4/1994/WAL,,legal-instrument,,,,Holly,,
tree-preservation-order,,7001000824,2021-12-27,,,,75,,tree-preservation-order,4/1995/CAN,,legal-instrument,,,,A Group of 3 Lime Trees,,
tree-preservation-order,,7001000825,2021-12-27,,,,75,,tree-preservation-order,4/1996/CAN,,legal-instrument,,,,Horse Chestnut Tree,,
tree-preservation-order,,7001000826,2021-12-27,,,,75,,tree-preservation-order,4/1997/CHA,,legal-instrument,,,,"Three Silver Birch, three Mountain Ash, two London Plane and one Purple Sycamore",,
tree-preservation-order,,7001000827,2021-12-27,,,,75,,tree-preservation-order,4/1998/CAN,,legal-instrument,,,,An area of mixed deciduous woodland,,
tree-preservation-order,,7001000828,2021-12-27,,,,75,,tree-preservation-order,4/1999/CAN,,legal-instrument,,,,A group of one Cypress and one Field Maple,,
tree-preservation-order,,7001000829,2021-12-27,,,,75,,tree-preservation-order,4/2001/KIN,,legal-instrument,,,,Japanese Maple,,
tree-preservation-order,,7001000830,2021-12-27,,,,75,,tree-preservation-order,4/2004/HBA,,legal-instrument,,,,Sycamore,,
tree-preservation-order,,7001000831,2021-12-27,,,,75,,tree-preservation-order,4/2007/BRI,,legal-instrument,,,,Wellingtonia,,
tree-preservation-order,,7001000832,2021-12-27,,,,75,,tree-preservation-order,4/2008/CAN,,legal-instrument,,,,Walnut,,
tree-preservation-order,,7001000833,2021-12-27,,,,75,,tree-preservation-order,4/2013/BLE,,legal-instrument,,,,"Developing secondary broadleaved woodland consisting of mainly Ash with opther species including Willow, Hawthorn, blackthorn and Hazel",,
tree-preservation-order,,7001000834,2021-12-27,,,,75,,tree-preservation-order,4/2014/WHI,,legal-instrument,,,,Deciduous Woodland,,
tree-preservation-order,,7001000835,2021-12-27,,,,75,,tree-preservation-order,5/1959/LIT,,legal-instrument,,,,Yew,,
tree-preservation-order,,7001000836,2021-12-27,,,,75,,tree-preservation-order,8/1991/LHA,,legal-instrument,,,,The several trees of whatever species standing in the area marked A1,,
tree-preservation-order,,7001000837,2021-12-27,,,,75,,tree-preservation-order,8/1992/HAC,,legal-instrument,,,,Walnut,,
tree-preservation-order,,7001000838,2021-12-27,,,,75,,tree-preservation-order,8/1995/WHI,,legal-instrument,,,,Monterey Cypress,,
tree-preservation-order,,7001000839,2021-12-27,,,,75,,tree-preservation-order,8/2004/WHI,,legal-instrument,,,,A group pf three Horse Chestnut trees,,
tree-preservation-order,,7001000840,2021-12-27,,,,75,,tree-preservation-order,9/1968/BLE,,legal-instrument,,,,Oak,,
tree-preservation-order,,7001000841,2021-12-27,,,,75,,tree-preservation-order,TPO/04/2021/HER,,legal-instrument,,,,Oak,,
tree-preservation-order,,7001000842,2021-12-27,,,,75,,tree-preservation-order,TPO/05/2021/WIC,,legal-instrument,,,,Ash,,
tree-preservation-order,,7001000843,2021-12-27,,,,75,,tree-preservation-order,TPO/03/2021/WHI,,legal-instrument,,,,Pine,,
tree-preservation-order,,7001000844,2021-12-02,,,,329,,tree-preservation-order,2,1987-12-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/2.pdf,,,,,
tree-preservation-order,,7001000845,2021-12-02,,,,329,,tree-preservation-order,4,1972-03-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/4.pdf,,,,,
tree-preservation-order,,7001000846,2021-12-02,,,,329,,tree-preservation-order,9,1972-08-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/9.pdf,,,,,
tree-preservation-order,,7001000847,2021-12-02,,,,329,,tree-preservation-order,10,2014-05-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/10.pdf,,,,,
tree-preservation-order,,7001000848,2021-12-02,,,,329,,tree-preservation-order,13,1969-06-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/13.pdf,,,,,
tree-preservation-order,,7001000849,2021-12-02,,,,329,,tree-preservation-order,17,1972-01-07,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/17.pdf,,,,,
tree-preservation-order,,7001000850,2021-12-02,,,,329,,tree-preservation-order,18,1972-03-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/18.pdf,,,,,
tree-preservation-order,,7001000851,2021-12-02,,,,329,,tree-preservation-order,20,1973-03-30,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_20_confirmed.pdf,,,,,
tree-preservation-order,,7001000852,2021-12-02,,,,329,,tree-preservation-order,32,1990-10-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/32.pdf,,,,,
tree-preservation-order,,7001000853,2021-12-02,,,,329,,tree-preservation-order,33,1973-10-31,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/33.pdf,,,,,
tree-preservation-order,,7001000854,2021-12-02,,,,329,,tree-preservation-order,39,1976-03-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/39.pdf,,,,,
tree-preservation-order,,7001000855,2021-12-02,,,,329,,tree-preservation-order,44,1988-04-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/44.pdf,,,,,
tree-preservation-order,,7001000856,2021-12-02,,,,329,,tree-preservation-order,45,1976-07-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_45_confirmed.pdf,,,,,
tree-preservation-order,,7001000857,2021-12-02,,,,329,,tree-preservation-order,48,1979-11-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/48.pdf,,,,,
tree-preservation-order,,7001000858,2021-12-02,,,,329,,tree-preservation-order,55,1975-11-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_55_confirmed.pdf,,,,,
tree-preservation-order,,7001000859,2021-12-02,,,,329,,tree-preservation-order,58,1976-01-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/58.pdf,,,,,
tree-preservation-order,,7001000860,2021-12-02,,,,329,,tree-preservation-order,60,1978-09-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/60.pdf,,,,,
tree-preservation-order,,7001000861,2021-12-02,,,,329,,tree-preservation-order,61,1979-11-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/61.pdf,,,,,
tree-preservation-order,,7001000862,2021-12-02,,,,329,,tree-preservation-order,65,1979-11-06,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/65.pdf,,,,,
tree-preservation-order,,7001000863,2021-12-02,,,,329,,tree-preservation-order,66,1982-07-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/66.pdf,,,,,
tree-preservation-order,,7001000864,2021-12-02,,,,329,,tree-preservation-order,67,1981-09-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/67.pdf,,,,,
tree-preservation-order,,7001000865,2021-12-02,,,,329,,tree-preservation-order,69,1977-11-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_69_confirmed.pdf,,,,,
tree-preservation-order,,7001000866,2021-12-02,,,,329,,tree-preservation-order,70,1977-11-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/70.pdf,,,,,
tree-preservation-order,,7001000867,2021-12-02,,,,329,,tree-preservation-order,73,1982-06-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/73.pdf,,,,,
tree-preservation-order,,7001000868,2021-12-02,,,,329,,tree-preservation-order,74,1981-11-02,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/74.pdf,,,,,
tree-preservation-order,,7001000869,2021-12-02,,,,329,,tree-preservation-order,76,1981-11-02,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/76.pdf,,,,,
tree-preservation-order,,7001000870,2021-12-02,,,,329,,tree-preservation-order,79,1982-06-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_79_confirmed.pdf,,,,,
tree-preservation-order,,7001000871,2021-12-02,,,,329,,tree-preservation-order,82,1982-06-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/82.pdf,,,,,
tree-preservation-order,,7001000872,2021-12-02,,,,329,,tree-preservation-order,85,1986-11-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/85.pdf,,,,,
tree-preservation-order,,7001000873,2021-12-02,,,,329,,tree-preservation-order,86B,1982-06-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_86B_confirmed.pdf,,,,,
tree-preservation-order,,7001000874,2021-12-02,,,,329,,tree-preservation-order,87a,1983-02-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_87a_confirmed.pdf,,,,,
tree-preservation-order,,7001000875,2021-12-02,,,,329,,tree-preservation-order,88,1988-04-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/88.pdf,,,,,
tree-preservation-order,,7001000876,2021-12-02,,,,329,,tree-preservation-order,90,1985-04-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_90_confirmed.pdf,,,,,
tree-preservation-order,,7001000877,2021-12-02,,,,329,,tree-preservation-order,91,1985-08-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/91.pdf,,,,,
tree-preservation-order,,7001000878,2021-12-02,,,,329,,tree-preservation-order,92,1988-04-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/92.pdf,,,,,
tree-preservation-order,,7001000879,2021-12-02,,,,329,,tree-preservation-order,93,1988-04-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/93.pdf,,,,,
tree-preservation-order,,7001000880,2021-12-02,,,,329,,tree-preservation-order,94,1988-04-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/94.pdf,,,,,
tree-preservation-order,,7001000881,2021-12-02,,,,329,,tree-preservation-order,97,1988-05-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/97.pdf,,,,,
tree-preservation-order,,7001000882,2021-12-02,,,,329,,tree-preservation-order,98,1985-05-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_98_confirmed.pdf,,,,,
tree-preservation-order,,7001000883,2021-12-02,,,,329,,tree-preservation-order,143,1988-05-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/143.pdf,,,,,
tree-preservation-order,,7001000884,2021-12-02,,,,329,,tree-preservation-order,144,1986-01-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/144.pdf,,,,,
tree-preservation-order,,7001000885,2021-12-02,,,,329,,tree-preservation-order,150,1988-04-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/150.pdf,,,,,
tree-preservation-order,,7001000886,2021-12-02,,,,329,,tree-preservation-order,151,1986-06-12,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_151_confirmed.pdf,,,,,
tree-preservation-order,,7001000887,2021-12-02,,,,329,,tree-preservation-order,152,1986-01-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/152.pdf,,,,,
tree-preservation-order,,7001000888,2021-12-02,,,,329,,tree-preservation-order,154,1986-11-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/154.pdf,,,,,
tree-preservation-order,,7001000889,2021-12-02,,,,329,,tree-preservation-order,160,1987-06-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/160.pdf,,,,,
tree-preservation-order,,7001000890,2021-12-02,,,,329,,tree-preservation-order,161,1988-05-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/161.pdf,,,,,
tree-preservation-order,,7001000891,2021-12-02,,,,329,,tree-preservation-order,165,1988-06-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/165.pdf,,,,,
tree-preservation-order,,7001000892,2021-12-02,,,,329,,tree-preservation-order,168,1988-04-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/168.pdf,,,,,
tree-preservation-order,,7001000893,2021-12-02,,,,329,,tree-preservation-order,171,1988-07-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/171.pdf,,,,,
tree-preservation-order,,7001000894,2021-12-02,,,,329,,tree-preservation-order,178,1990-07-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/178.pdf,,,,,
tree-preservation-order,,7001000895,2021-12-02,,,,329,,tree-preservation-order,179,1990-07-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_179_confirmed.pdf,,,,,
tree-preservation-order,,7001000896,2021-12-02,,,,329,,tree-preservation-order,180,1990-07-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/180.pdf,,,,,
tree-preservation-order,,7001000897,2021-12-02,,,,329,,tree-preservation-order,184,1990-07-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/184.pdf,,,,,
tree-preservation-order,,7001000898,2021-12-02,,,,329,,tree-preservation-order,188,1990-07-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/188.pdf,,,,,
tree-preservation-order,,7001000899,2021-12-02,,,,329,,tree-preservation-order,189,1990-06-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/189.pdf,,,,,
tree-preservation-order,,7001000900,2021-12-02,,,,329,,tree-preservation-order,190,2010-05-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/190.pdf,,,,,
tree-preservation-order,,7001000901,2021-12-02,,,,329,,tree-preservation-order,195,1990-10-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/195.pdf,,,,,
tree-preservation-order,,7001000902,2021-12-02,,,,329,,tree-preservation-order,196,1990-10-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/196.pdf,,,,,
tree-preservation-order,,7001000903,2021-12-02,,,,329,,tree-preservation-order,197,1990-09-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/197.pdf,,,,,
tree-preservation-order,,7001000904,2021-12-02,,,,329,,tree-preservation-order,198,1991-07-12,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/198.pdf,,,,,
tree-preservation-order,,7001000905,2021-12-02,,,,329,,tree-preservation-order,199,1991-07-12,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/199.pdf,,,,,
tree-preservation-order,,7001000906,2021-12-02,,,,329,,tree-preservation-order,200b,1988-10-03,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/200B.pdf,,,,,
tree-preservation-order,,7001000907,2021-12-02,,,,329,,tree-preservation-order,203,1988-07-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/203.pdf,,,,,
tree-preservation-order,,7001000908,2021-12-02,,,,329,,tree-preservation-order,204,1990-10-25,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/204.pdf,,,,,
tree-preservation-order,,7001000909,2021-12-02,,,,329,,tree-preservation-order,205,1991-02-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/205.pdf,,,,,
tree-preservation-order,,7001000910,2021-12-02,,,,329,,tree-preservation-order,206,1991-07-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_206_confirmed.pdf,,,,,
tree-preservation-order,,7001000911,2021-12-02,,,,329,,tree-preservation-order,208,1991-02-15,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/208.pdf,,,,,
tree-preservation-order,,7001000912,2015-07-23,,,,329,,tree-preservation-order,209b,1993-06-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/209B.pdf,,,,,
tree-preservation-order,,7001000913,2021-12-02,,,,329,,tree-preservation-order,210B,1977-09-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_210b_confirmed.pdf,,,,,
tree-preservation-order,,7001000914,2021-12-02,,,,329,,tree-preservation-order,213,1992-03-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/213.pdf,,,,,
tree-preservation-order,,7001000915,2021-12-02,,,,329,,tree-preservation-order,215,1988-05-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/215.pdf,,,,,
tree-preservation-order,,7001000916,2021-12-02,,,,329,,tree-preservation-order,216,1992-01-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/216.pdf,,,,,
tree-preservation-order,,7001000917,2021-12-02,,,,329,,tree-preservation-order,217B,1992-03-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/217B.pdf,,,,,
tree-preservation-order,,7001000918,2021-12-02,,,,329,,tree-preservation-order,218,1992-07-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/218.pdf,,,,,
tree-preservation-order,,7001000919,2021-12-02,,,,329,,tree-preservation-order,219,1992-01-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/219.pdf,,,,,
tree-preservation-order,,7001000920,2021-12-02,,,,329,,tree-preservation-order,221,1993-07-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/221.pdf,,,,,
tree-preservation-order,,7001000921,2021-12-02,,,,329,,tree-preservation-order,222,1992-01-31,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/222.pdf,,,,,
tree-preservation-order,,7001000922,2021-12-02,,,,329,,tree-preservation-order,226A,1993-07-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/226A.pdf,,,,,
tree-preservation-order,,7001000923,2021-12-02,,,,329,,tree-preservation-order,228,1993-01-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_228_confirmed.pdf,,,,,
tree-preservation-order,,7001000924,2021-12-02,,,,329,,tree-preservation-order,229B,1994-09-12,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/229B.pdf,,,,,
tree-preservation-order,,7001000925,2021-12-02,,,,329,,tree-preservation-order,231,1989-08-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_231_confirmed.pdf,,,,,
tree-preservation-order,,7001000926,2021-12-02,,,,329,,tree-preservation-order,231.1,1993-09-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_231.1_confirmed.pdf,,,,,
tree-preservation-order,,7001000927,2021-12-02,,,,329,,tree-preservation-order,236,1994-05-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_236_confirmed.pdf,,,,,
tree-preservation-order,,7001000928,2021-12-02,,,,329,,tree-preservation-order,239,1994-07-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/239.pdf,,,,,
tree-preservation-order,,7001000929,2021-12-02,,,,329,,tree-preservation-order,240,1994-08-15,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/240.pdf,,,,,
tree-preservation-order,,7001000930,2021-12-02,,,,329,,tree-preservation-order,241,1994-06-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/241.pdf,,,,,
tree-preservation-order,,7001000931,2021-12-02,,,,329,,tree-preservation-order,246,1994-08-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/246.pdf,,,,,
tree-preservation-order,,7001000932,2021-12-02,,,,329,,tree-preservation-order,248,1990-07-30,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/248.pdf,,,,,
tree-preservation-order,,7001000933,2021-12-02,,,,329,,tree-preservation-order,249,1995-01-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/249.pdf,,,,,
tree-preservation-order,,7001000934,2021-12-02,,,,329,,tree-preservation-order,250,1995-01-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/250.pdf,,,,,
tree-preservation-order,,7001000935,2021-12-02,,,,329,,tree-preservation-order,251,1994-10-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/251.pdf,,,,,
tree-preservation-order,,7001000936,2021-12-02,,,,329,,tree-preservation-order,252,1994-10-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/252.pdf,,,,,
tree-preservation-order,,7001000937,2021-12-02,,,,329,,tree-preservation-order,253,1994-10-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/253.pdf,,,,,
tree-preservation-order,,7001000938,2021-12-02,,,,329,,tree-preservation-order,254,1986-02-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/254.pdf,,,,,
tree-preservation-order,,7001000939,2021-12-02,,,,329,,tree-preservation-order,256,1995-01-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/256.pdf,,,,,
tree-preservation-order,,7001000940,2021-12-02,,,,329,,tree-preservation-order,261,1995-06-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/261.pdf,,,,,
tree-preservation-order,,7001000941,2021-12-02,,,,329,,tree-preservation-order,262,1995-10-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/262.pdf,,,,,
tree-preservation-order,,7001000942,2021-12-02,,,,329,,tree-preservation-order,264,1996-01-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/264.pdf,,,,,
tree-preservation-order,,7001000943,2021-12-02,,,,329,,tree-preservation-order,265,1996-01-25,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/265.pdf,,,,,
tree-preservation-order,,7001000944,2021-12-02,,,,329,,tree-preservation-order,266,1996-07-03,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/266.pdf,,,,,
tree-preservation-order,,7001000945,2021-12-02,,,,329,,tree-preservation-order,267,1996-09-12,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/267.pdf,,,,,
tree-preservation-order,,7001000946,2021-12-02,,,,329,,tree-preservation-order,267.1,1997-05-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/267.1.pdf,,,,,
tree-preservation-order,,7001000947,2021-12-02,,,,329,,tree-preservation-order,268,1997-06-05,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/268.pdf,,,,,
tree-preservation-order,,7001000948,2021-12-02,,,,329,,tree-preservation-order,269,1998-11-05,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/269.pdf,,,,,
tree-preservation-order,,7001000949,2021-12-02,,,,329,,tree-preservation-order,279,2003-09-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/279.pdf,,,,,
tree-preservation-order,,7001000950,2021-12-02,,,,329,,tree-preservation-order,280,2004-04-05,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_280_confirmed.pdf,,,,,
tree-preservation-order,,7001000951,2021-12-02,,,,329,,tree-preservation-order,280.1,2003-10-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/280.1.pdf,,,,,
tree-preservation-order,,7001000952,2021-12-02,,,,329,,tree-preservation-order,282,2004-01-12,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/282.pdf,,,,,
tree-preservation-order,,7001000953,2021-12-02,,,,329,,tree-preservation-order,284,2004-11-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/284.pdf,,,,,
tree-preservation-order,,7001000954,2021-12-02,,,,329,,tree-preservation-order,285,1995-03-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/285.pdf,,,,,
tree-preservation-order,,7001000955,2021-12-02,,,,329,,tree-preservation-order,294,2005-01-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_294_confirmed.pdf,,,,,
tree-preservation-order,,7001000956,2021-12-02,,,,329,,tree-preservation-order,295,2004-10-15,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/295.pdf,,,,,
tree-preservation-order,,7001000957,2021-12-02,,,,329,,tree-preservation-order,298,2004-10-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/298.pdf,,,,,
